"id","start_date","start_time","end_date","end_time"
"ME1741420","2020-10-16 Fri","15:58:56",\t,\t
"ME1741430","2020-10-15 Thu","20:08:45","2020-10-15 Thu","20:39:00"
"ME1741430","2020-10-15 Thu","21:37:21","2020-10-15 Thu","22:24:02"
"ME1741430","2020-10-15 Thu","23:55:13","2020-10-16 Fri","00:40:11"
"ME1741440","2020-10-15 Thu","18:38:52","2020-10-15 Thu","20:01:26"
"ME1741440","2020-10-16 Fri","13:43:03","2020-10-16 Fri","14:07:23"
"ME1741440","2020-10-16 Fri","15:58:56",\t,\t
"ME1741450","2020-10-15 Thu","19:09:04","2020-10-15 Thu","19:31:20"
"ME1741450","2020-10-16 Fri","14:22:43","2020-10-16 Fri","15:58:56"
"ME1741460","2020-10-15 Thu","16:27:43","2020-10-15 Thu","17:13:03"
"ME1741460","2020-10-16 Fri","13:50:50","2020-10-16 Fri","14:15:22"
"ME1741480","2020-10-15 Thu","18:15:33","2020-10-15 Thu","18:38:52"
"ME1741480","2020-10-15 Thu","18:54:13","2020-10-15 Thu","19:16:17"
"ME1741480","2020-10-15 Thu","20:46:27","2020-10-15 Thu","21:37:21"
"ME1741490","2020-10-15 Thu","16:35:50","2020-10-15 Thu","17:21:22"
"ME1741490","2020-10-16 Fri","01:25:11","2020-10-16 Fri","01:48:49"
"ME1741490","2020-10-16 Fri","15:58:56",\t,\t
"ME1741510","2020-10-16 Fri","13:43:03","2020-10-16 Fri","14:15:22"
"ME1741520","2020-10-15 Thu","16:35:50","2020-10-15 Thu","17:13:03"
"ME1741520","2020-10-15 Thu","19:53:33","2020-10-15 Thu","20:23:54"
"ME1741520","2020-10-15 Thu","22:00:08","2020-10-15 Thu","23:10:07"
"ME1741520","2020-10-16 Fri","13:50:50","2020-10-16 Fri","14:40:47"
"ME1741530","2020-10-15 Thu","19:16:17","2020-10-15 Thu","20:01:26"
"ME1741530","2020-10-15 Thu","21:14:06","2020-10-15 Thu","22:00:08"
"ME1741530","2020-10-16 Fri","13:43:03",\t,\t
"ME1741540","2020-10-15 Thu","16:19:15",\t,\t
"ME1741560","2020-10-16 Fri","13:43:03","2020-10-16 Fri","13:50:50"
"ME1741570","2020-10-15 Thu","16:19:15","2020-10-15 Thu","16:27:43"
"ME1741570","2020-10-15 Thu","16:43:50","2020-10-15 Thu","17:05:39"
"ME1741580","2020-10-15 Thu","16:19:15","2020-10-15 Thu","16:43:50"
"ME1741580","2020-10-15 Thu","17:21:22","2020-10-15 Thu","17:44:24"
"ME1741580","2020-10-15 Thu","19:53:33","2020-10-15 Thu","22:00:08"
"ME1741590","2020-10-15 Thu","21:14:06","2020-10-15 Thu","22:00:08"
"ME1741600","2020-10-15 Thu","18:46:48","2020-10-15 Thu","19:31:20"
"ME1741600","2020-10-15 Thu","22:00:08","2020-10-15 Thu","22:47:33"
"ME1741600","2020-10-16 Fri","15:58:56",\t,\t
"ME1741610","2020-10-16 Fri","15:58:56",\t,\t
"ME1780010","2020-10-15 Thu","17:13:03","2020-10-15 Thu","17:29:33"
"ME1780010","2020-10-15 Thu","17:36:57","2020-10-15 Thu","18:07:46"
"ME1780010","2020-10-15 Thu","21:14:06","2020-10-15 Thu","21:37:21"
"ME1780020","2020-10-15 Thu","16:27:43","2020-10-15 Thu","16:43:50"
"ME1780020","2020-10-15 Thu","20:46:27","2020-10-15 Thu","20:55:09"
"ME1780020","2020-10-15 Thu","21:14:06","2020-10-15 Thu","22:00:08"
"ME1780021","2020-10-15 Thu","16:27:43","2020-10-15 Thu","16:43:50"
"ME1780021","2020-10-15 Thu","20:46:27","2020-10-15 Thu","20:55:09"
"ME1780021","2020-10-15 Thu","21:14:06","2020-10-15 Thu","22:00:08"
"ME1780030","2020-10-15 Thu","16:19:15","2020-10-15 Thu","16:43:50"
"ME1780030","2020-10-15 Thu","17:36:57","2020-10-15 Thu","17:44:24"
"ME1780030","2020-10-15 Thu","18:38:52","2020-10-15 Thu","18:54:13"
"ME1780030","2020-10-15 Thu","22:24:02","2020-10-15 Thu","22:47:33"
"ME1780030","2020-10-15 Thu","23:55:13","2020-10-16 Fri","00:18:41"
"ME1780030","2020-10-16 Fri","14:22:43","2020-10-16 Fri","14:32:01"
"ME1780031","2020-10-15 Thu","16:19:15","2020-10-15 Thu","16:43:50"
"ME1780031","2020-10-15 Thu","17:36:57","2020-10-15 Thu","17:44:24"
"ME1780031","2020-10-15 Thu","18:38:52","2020-10-15 Thu","18:54:13"
"ME1780031","2020-10-15 Thu","22:24:02","2020-10-15 Thu","22:47:33"
"ME1780031","2020-10-15 Thu","23:55:13","2020-10-16 Fri","00:18:41"
"ME1780031","2020-10-16 Fri","14:22:43","2020-10-16 Fri","14:32:01"
"ME1780040","2020-10-15 Thu","17:13:03","2020-10-15 Thu","17:21:22"
"ME1780040","2020-10-15 Thu","18:00:08","2020-10-15 Thu","18:54:13"
"ME1780040","2020-10-15 Thu","22:24:02","2020-10-15 Thu","23:10:07"
"ME1780040","2020-10-16 Fri","01:48:49","2020-10-16 Fri","02:10:10"
"ME1780040","2020-10-16 Fri","13:50:50","2020-10-16 Fri","14:32:01"
"ME1780041","2020-10-15 Thu","17:13:03","2020-10-15 Thu","17:21:22"
"ME1780041","2020-10-15 Thu","18:00:08","2020-10-15 Thu","18:54:13"
"ME1780041","2020-10-15 Thu","22:24:02","2020-10-15 Thu","23:10:07"
"ME1780041","2020-10-16 Fri","01:48:49","2020-10-16 Fri","02:10:10"
"ME1780041","2020-10-16 Fri","13:50:50","2020-10-16 Fri","14:32:01"
"ME1780050","2020-10-15 Thu","17:05:39","2020-10-15 Thu","17:44:24"
"ME1780051","2020-10-15 Thu","17:05:39","2020-10-15 Thu","17:44:24"
"ME1780070","2020-10-15 Thu","19:46:11","2020-10-15 Thu","20:23:54"
"ME1780070","2020-10-16 Fri","13:43:03","2020-10-16 Fri","13:50:50"
"ME1780071","2020-10-15 Thu","19:46:11","2020-10-15 Thu","20:23:54"
"ME1780071","2020-10-16 Fri","13:43:03","2020-10-16 Fri","13:50:50"
"ME1780090","2020-10-15 Thu","19:01:41","2020-10-15 Thu","19:16:17"
"ME1780090","2020-10-15 Thu","19:31:20","2020-10-15 Thu","19:38:45"
"ME1780091","2020-10-15 Thu","19:01:41","2020-10-15 Thu","19:16:17"
"ME1780091","2020-10-15 Thu","19:31:20","2020-10-15 Thu","19:38:45"
"ME1780100","2020-10-15 Thu","18:23:40","2020-10-15 Thu","18:54:13"
"ME1780100","2020-10-15 Thu","21:14:06","2020-10-15 Thu","22:00:08"
"ME1780100","2020-10-15 Thu","23:33:37","2020-10-16 Fri","00:40:11"
"ME1780100","2020-10-16 Fri","14:40:47","2020-10-16 Fri","15:58:56"
"ME1780101","2020-10-15 Thu","18:23:40","2020-10-15 Thu","18:54:13"
"ME1780101","2020-10-15 Thu","21:14:06","2020-10-15 Thu","22:00:08"
"ME1780101","2020-10-15 Thu","23:33:37","2020-10-16 Fri","00:40:11"
"ME1780101","2020-10-16 Fri","14:40:47","2020-10-16 Fri","15:58:56"
"ME1780110","2020-10-15 Thu","16:43:50","2020-10-15 Thu","16:51:30"
"ME1780110","2020-10-15 Thu","18:31:30","2020-10-15 Thu","18:46:48"
"ME1780110","2020-10-16 Fri","13:43:03","2020-10-16 Fri","14:07:23"
"ME1780111","2020-10-15 Thu","16:43:50","2020-10-15 Thu","16:51:30"
"ME1780111","2020-10-15 Thu","18:31:30","2020-10-15 Thu","18:46:48"
"ME1780111","2020-10-16 Fri","13:43:03","2020-10-16 Fri","14:07:23"
"ME1780112","2020-10-15 Thu","16:43:50","2020-10-15 Thu","16:51:30"
"ME1780112","2020-10-15 Thu","18:31:30","2020-10-15 Thu","18:46:48"
"ME1780112","2020-10-16 Fri","13:43:03","2020-10-16 Fri","14:07:23"
"ME1780130","2020-10-16 Fri","15:58:56",\t,\t
"ME1780131","2020-10-16 Fri","15:58:56",\t,\t
"ME1780132","2020-10-16 Fri","15:58:56",\t,\t
"ME1780160","2020-10-15 Thu","21:14:06","2020-10-15 Thu","22:47:33"
"ME1780170","2020-10-15 Thu","16:19:15","2020-10-15 Thu","16:58:49"
"ME1780170","2020-10-15 Thu","17:05:39","2020-10-15 Thu","17:21:22"
"ME1780170","2020-10-15 Thu","20:08:45","2020-10-15 Thu","20:39:00"
"ME1780171","2020-10-15 Thu","16:19:15","2020-10-15 Thu","16:58:49"
"ME1780171","2020-10-15 Thu","17:05:39","2020-10-15 Thu","17:21:22"
"ME1780171","2020-10-15 Thu","20:08:45","2020-10-15 Thu","20:39:00"
"ME1780190","2020-10-15 Thu","19:53:33","2020-10-15 Thu","20:31:48"
"ME1780190","2020-10-16 Fri","15:58:56",\t,\t
"ME1780191","2020-10-15 Thu","19:53:33","2020-10-15 Thu","20:31:48"
"ME1780191","2020-10-16 Fri","15:58:56",\t,\t
"ME1780210","2020-10-15 Thu","18:15:33","2020-10-15 Thu","18:54:13"
"ME1780220","2020-10-15 Thu","19:53:33","2020-10-15 Thu","20:23:54"
"ME1780220","2020-10-16 Fri","02:10:10","2020-10-16 Fri","13:58:44"
"ME1780220","2020-10-16 Fri","14:22:43","2020-10-16 Fri","15:58:56"
"ME1780221","2020-10-15 Thu","19:53:33","2020-10-15 Thu","20:23:54"
"ME1780221","2020-10-16 Fri","02:10:10","2020-10-16 Fri","13:58:44"
"ME1780221","2020-10-16 Fri","14:22:43","2020-10-16 Fri","15:58:56"
"ME1780270","2020-10-15 Thu","23:10:07","2020-10-15 Thu","23:33:37"
"ME1780280","2020-10-15 Thu","19:16:17","2020-10-15 Thu","19:53:33"
"ME1780320","2020-10-15 Thu","16:43:50","2020-10-15 Thu","17:13:03"
"ME1780320","2020-10-15 Thu","17:29:33","2020-10-15 Thu","17:44:24"
"ME1780320","2020-10-16 Fri","14:15:22","2020-10-16 Fri","14:32:01"
"ME1780330","2020-10-15 Thu","17:36:57","2020-10-15 Thu","18:23:40"
"ME1780330","2020-10-15 Thu","22:24:02","2020-10-15 Thu","23:10:07"
"ME1780330","2020-10-16 Fri","14:22:43","2020-10-16 Fri","15:58:56"
"ME1780340","2020-10-15 Thu","22:00:08","2020-10-15 Thu","22:24:02"
"ME1780340","2020-10-16 Fri","15:58:56",\t,\t
"ME1780341","2020-10-15 Thu","22:00:08","2020-10-15 Thu","22:24:02"
"ME1780341","2020-10-16 Fri","15:58:56",\t,\t
"ME1780350","2020-10-15 Thu","18:31:30","2020-10-15 Thu","18:54:13"
"ME1780351","2020-10-15 Thu","18:31:30","2020-10-15 Thu","18:54:13"
"ME1780360","2020-10-15 Thu","18:38:52","2020-10-15 Thu","19:09:04"
"ME1780360","2020-10-15 Thu","19:38:45","2020-10-15 Thu","20:16:24"
"ME1780360","2020-10-15 Thu","22:47:33","2020-10-15 Thu","23:33:37"
"ME1780361","2020-10-15 Thu","18:38:52","2020-10-15 Thu","19:09:04"
"ME1780361","2020-10-15 Thu","19:38:45","2020-10-15 Thu","20:16:24"
"ME1780361","2020-10-15 Thu","22:47:33","2020-10-15 Thu","23:33:37"
"ME1780370","2020-10-15 Thu","18:15:33","2020-10-15 Thu","18:38:52"
"ME1780370","2020-10-15 Thu","19:01:41","2020-10-15 Thu","19:38:45"
"ME1780390","2020-10-15 Thu","16:27:43","2020-10-15 Thu","16:51:30"
"ME1780390","2020-10-15 Thu","17:13:03","2020-10-15 Thu","18:00:08"
"ME1780390","2020-10-15 Thu","19:23:57","2020-10-15 Thu","19:31:20"
"ME1780390","2020-10-15 Thu","22:47:33","2020-10-15 Thu","23:33:37"
"ME1780390","2020-10-16 Fri","13:43:03","2020-10-16 Fri","14:07:23"
"ME1780391","2020-10-15 Thu","16:27:43","2020-10-15 Thu","16:51:30"
"ME1780391","2020-10-15 Thu","17:13:03","2020-10-15 Thu","18:00:08"
"ME1780391","2020-10-15 Thu","19:23:57","2020-10-15 Thu","19:31:20"
"ME1780391","2020-10-15 Thu","22:47:33","2020-10-15 Thu","23:33:37"
"ME1780391","2020-10-16 Fri","13:43:03","2020-10-16 Fri","14:07:23"
"ME1780400","2020-10-16 Fri","15:58:56",\t,\t
"ME1780410","2020-10-15 Thu","17:36:57","2020-10-15 Thu","17:52:20"
"ME1780410","2020-10-15 Thu","18:23:40","2020-10-15 Thu","19:01:41"
"ME1780430","2020-10-15 Thu","16:19:15","2020-10-15 Thu","17:44:24"
"ME1780430","2020-10-15 Thu","17:52:20","2020-10-15 Thu","18:31:30"
"ME1780430","2020-10-15 Thu","23:10:07","2020-10-15 Thu","23:33:37"
"ME1780430","2020-10-15 Thu","23:55:13","2020-10-16 Fri","00:18:41"
"ME1780440","2020-10-15 Thu","16:19:15","2020-10-15 Thu","16:35:50"
"ME1780440","2020-10-15 Thu","19:09:04","2020-10-15 Thu","19:38:45"
"ME1780440","2020-10-15 Thu","19:53:33","2020-10-15 Thu","21:14:06"
"ME1780440","2020-10-15 Thu","23:10:07","2020-10-15 Thu","23:55:13"
"ME1780440","2020-10-16 Fri","00:18:41","2020-10-16 Fri","01:03:24"
"ME1780450","2020-10-15 Thu","16:35:50","2020-10-15 Thu","17:05:39"
"ME1780450","2020-10-15 Thu","18:15:33","2020-10-15 Thu","18:46:48"
"ME1780450","2020-10-15 Thu","18:54:13","2020-10-15 Thu","20:01:26"
"ME1780450","2020-10-15 Thu","20:46:27","2020-10-15 Thu","21:37:21"
"ME1780451","2020-10-15 Thu","16:35:50","2020-10-15 Thu","17:05:39"
"ME1780451","2020-10-15 Thu","18:15:33","2020-10-15 Thu","18:46:48"
"ME1780451","2020-10-15 Thu","18:54:13","2020-10-15 Thu","20:01:26"
"ME1780451","2020-10-15 Thu","20:46:27","2020-10-15 Thu","21:37:21"
"ME1780460","2020-10-15 Thu","20:23:54","2020-10-15 Thu","21:14:06"
"ME1780460","2020-10-15 Thu","21:37:21","2020-10-15 Thu","22:00:08"
"ME1780460","2020-10-16 Fri","13:58:44","2020-10-16 Fri","15:58:56"
"ME1780490","2020-10-15 Thu","22:00:08","2020-10-15 Thu","23:10:07"
"ME1780490","2020-10-16 Fri","14:07:23","2020-10-16 Fri","14:22:43"
"ME1780500","2020-10-15 Thu","18:15:33","2020-10-15 Thu","18:23:40"
"ME1780500","2020-10-15 Thu","19:01:41","2020-10-15 Thu","19:16:17"
"ME1780501","2020-10-15 Thu","18:15:33","2020-10-15 Thu","18:23:40"
"ME1780501","2020-10-15 Thu","19:01:41","2020-10-15 Thu","19:16:17"
"ME1780510","2020-10-15 Thu","18:23:40","2020-10-15 Thu","18:38:52"
"ME1780511","2020-10-15 Thu","18:23:40","2020-10-15 Thu","18:38:52"
"ME1780520","2020-10-15 Thu","16:19:15","2020-10-15 Thu","16:58:49"
"ME1780520","2020-10-16 Fri","13:43:03","2020-10-16 Fri","13:50:50"
"ME1780520","2020-10-16 Fri","13:58:44","2020-10-16 Fri","14:07:23"
"ME1780520","2020-10-16 Fri","15:58:56",\t,\t
"ME1780530","2020-10-15 Thu","17:29:33","2020-10-15 Thu","17:44:24"
"ME1780530","2020-10-15 Thu","18:23:40","2020-10-15 Thu","18:46:48"
"ME1780530","2020-10-16 Fri","13:43:03","2020-10-16 Fri","14:07:23"
"ME1780540","2020-10-15 Thu","16:19:15","2020-10-15 Thu","16:35:50"
"ME1780540","2020-10-15 Thu","18:23:40","2020-10-15 Thu","18:38:52"
"ME1780540","2020-10-15 Thu","19:31:20","2020-10-15 Thu","20:08:45"
"ME1780540","2020-10-15 Thu","20:23:54","2020-10-15 Thu","21:14:06"
"ME1780540","2020-10-15 Thu","21:37:21","2020-10-15 Thu","22:00:08"
"ME1780540","2020-10-16 Fri","15:58:56",\t,\t
"ME1780550","2020-10-15 Thu","19:16:17","2020-10-15 Thu","19:53:33"
"ME1780550","2020-10-16 Fri","13:43:03","2020-10-16 Fri","14:07:23"
"ME1780550","2020-10-16 Fri","15:58:56",\t,\t
"ME1780570","2020-10-16 Fri","13:50:50","2020-10-16 Fri","14:22:43"
"ME1780610","2020-10-15 Thu","19:31:20","2020-10-15 Thu","19:46:11"
"ME1780610","2020-10-15 Thu","20:39:00","2020-10-15 Thu","21:37:21"
"ME1780611","2020-10-15 Thu","19:31:20","2020-10-15 Thu","19:46:11"
"ME1780611","2020-10-15 Thu","20:39:00","2020-10-15 Thu","21:37:21"
"ME1780620","2020-10-16 Fri","13:43:03","2020-10-16 Fri","13:58:44"
"ME1780621","2020-10-16 Fri","13:43:03","2020-10-16 Fri","13:58:44"
"ME1780630","2020-10-15 Thu","16:43:50","2020-10-15 Thu","17:05:39"
"ME1780630","2020-10-15 Thu","17:29:33","2020-10-15 Thu","17:36:57"
"ME1780630","2020-10-15 Thu","19:46:11","2020-10-15 Thu","20:08:45"
"ME1780630","2020-10-15 Thu","23:33:37","2020-10-15 Thu","23:55:13"
"ME1780630","2020-10-16 Fri","13:58:44","2020-10-16 Fri","14:40:47"
"ME1780640","2020-10-15 Thu","16:27:43","2020-10-15 Thu","17:05:39"
"ME1780640","2020-10-15 Thu","18:15:33","2020-10-15 Thu","18:23:40"
"ME1780640","2020-10-15 Thu","19:09:04","2020-10-15 Thu","19:38:45"
"ME1780640","2020-10-15 Thu","20:08:45","2020-10-15 Thu","20:23:54"
"ME1780640","2020-10-15 Thu","20:31:48","2020-10-15 Thu","22:24:02"
"ME1780640","2020-10-16 Fri","01:03:24","2020-10-16 Fri","01:48:49"
"ME1780640","2020-10-16 Fri","13:50:50","2020-10-16 Fri","14:15:22"
"ME1780641","2020-10-15 Thu","16:27:43","2020-10-15 Thu","17:05:39"
"ME1780641","2020-10-15 Thu","18:15:33","2020-10-15 Thu","18:23:40"
"ME1780641","2020-10-15 Thu","19:09:04","2020-10-15 Thu","19:38:45"
"ME1780641","2020-10-15 Thu","20:08:45","2020-10-15 Thu","20:23:54"
"ME1780641","2020-10-15 Thu","20:31:48","2020-10-15 Thu","22:24:02"
"ME1780641","2020-10-16 Fri","01:03:24","2020-10-16 Fri","01:48:49"
"ME1780641","2020-10-16 Fri","13:50:50","2020-10-16 Fri","14:15:22"
"ME1780650","2020-10-15 Thu","19:09:04","2020-10-15 Thu","19:46:11"
"ME1780650","2020-10-16 Fri","13:43:03","2020-10-16 Fri","14:22:43"
"ME1780650","2020-10-16 Fri","15:58:56",\t,\t
"ME1780651","2020-10-15 Thu","19:09:04","2020-10-15 Thu","19:46:11"
"ME1780651","2020-10-16 Fri","13:43:03","2020-10-16 Fri","14:22:43"
"ME1780651","2020-10-16 Fri","15:58:56",\t,\t
"ME1780660","2020-10-15 Thu","17:52:20","2020-10-15 Thu","18:15:33"
"ME1780660","2020-10-15 Thu","18:38:52","2020-10-15 Thu","19:01:41"
"ME1780660","2020-10-15 Thu","22:00:08","2020-10-15 Thu","22:24:02"
"ME1780660","2020-10-15 Thu","23:33:37","2020-10-15 Thu","23:55:13"
"ME1780660","2020-10-16 Fri","00:18:41","2020-10-16 Fri","01:03:24"
"ME1780660","2020-10-16 Fri","15:58:56",\t,\t
"ME1780690","2020-10-15 Thu","16:27:43","2020-10-15 Thu","17:05:39"
"ME1780690","2020-10-15 Thu","17:36:57","2020-10-15 Thu","18:38:52"
"ME1780690","2020-10-15 Thu","21:37:21","2020-10-15 Thu","22:24:02"
"ME1780690","2020-10-15 Thu","22:47:33","2020-10-15 Thu","23:33:37"
"ME1780690","2020-10-16 Fri","13:43:03","2020-10-16 Fri","13:50:50"
"ME1780700","2020-10-15 Thu","16:19:15","2020-10-15 Thu","16:35:50"
"ME1780700","2020-10-15 Thu","17:29:33","2020-10-15 Thu","17:52:20"
"ME1780700","2020-10-15 Thu","18:00:08","2020-10-15 Thu","18:15:33"
"ME1780700","2020-10-15 Thu","18:23:40","2020-10-15 Thu","19:16:17"
"ME1780700","2020-10-15 Thu","20:23:54","2020-10-15 Thu","20:55:09"
"ME1780700","2020-10-15 Thu","22:47:33","2020-10-15 Thu","23:10:07"
"ME1780700","2020-10-16 Fri","13:43:03","2020-10-16 Fri","13:58:44"
"ME1780700","2020-10-16 Fri","14:07:23",\t,\t
"ME1780710","2020-10-15 Thu","16:19:15","2020-10-15 Thu","16:35:50"
"ME1780710","2020-10-15 Thu","17:36:57","2020-10-15 Thu","20:16:24"
"ME1780710","2020-10-15 Thu","21:14:06","2020-10-15 Thu","22:24:02"
"ME1780710","2020-10-15 Thu","23:33:37","2020-10-16 Fri","00:18:41"
"ME1780711","2020-10-15 Thu","16:19:15","2020-10-15 Thu","16:35:50"
"ME1780711","2020-10-15 Thu","17:36:57","2020-10-15 Thu","20:16:24"
"ME1780711","2020-10-15 Thu","21:14:06","2020-10-15 Thu","22:24:02"
"ME1780711","2020-10-15 Thu","23:33:37","2020-10-16 Fri","00:18:41"
"ME1780720","2020-10-15 Thu","16:43:50","2020-10-15 Thu","17:29:33"
"ME1780750","2020-10-16 Fri","01:03:24","2020-10-16 Fri","13:43:03"
"ME1780750","2020-10-16 Fri","15:58:56",\t,\t
"ME1780840","2020-10-15 Thu","16:19:15","2020-10-16 Fri","13:43:03"
"ME1780850","2020-10-15 Thu","18:00:08","2020-10-15 Thu","18:46:48"
"ME1780850","2020-10-15 Thu","18:54:13","2020-10-15 Thu","19:46:11"
"ME1780850","2020-10-15 Thu","23:33:37","2020-10-15 Thu","23:55:13"
"ME1780850","2020-10-16 Fri","00:18:41","2020-10-16 Fri","02:10:10"
"ME1780860","2020-10-15 Thu","18:00:08","2020-10-15 Thu","18:23:40"
"ME1780860","2020-10-15 Thu","22:24:02","2020-10-15 Thu","22:47:33"
"ME1780870","2020-10-15 Thu","16:19:15",\t,\t
"ME1780880","2020-10-15 Thu","16:19:15","2020-10-15 Thu","17:05:39"
"ME1780880","2020-10-15 Thu","19:01:41","2020-10-15 Thu","19:46:11"
"ME1780880","2020-10-15 Thu","20:16:24","2020-10-15 Thu","20:23:54"
"ME1780880","2020-10-16 Fri","00:40:11","2020-10-16 Fri","01:03:24"
"ME1780880","2020-10-16 Fri","14:22:43","2020-10-16 Fri","15:58:56"
"ME1780900","2020-10-15 Thu","16:51:30","2020-10-15 Thu","17:29:33"
"ME1780900","2020-10-15 Thu","17:36:57","2020-10-15 Thu","17:52:20"
"ME1780900","2020-10-15 Thu","18:31:30","2020-10-15 Thu","19:38:45"
"ME1780900","2020-10-16 Fri","14:32:01","2020-10-16 Fri","15:58:56"
"ME1780910","2020-10-15 Thu","19:09:04","2020-10-15 Thu","19:16:17"
"ME1780911","2020-10-15 Thu","19:09:04","2020-10-15 Thu","19:16:17"
"ME1780940","2020-10-15 Thu","20:46:27","2020-10-15 Thu","20:55:09"
"ME1780941","2020-10-15 Thu","20:46:27","2020-10-15 Thu","20:55:09"
"ME1780970","2020-10-16 Fri","14:32:01","2020-10-16 Fri","15:58:56"
"ME1780971","2020-10-16 Fri","14:32:01","2020-10-16 Fri","15:58:56"
"ME1780980","2020-10-15 Thu","18:23:40","2020-10-15 Thu","18:38:52"
"ME1780981","2020-10-15 Thu","18:23:40","2020-10-15 Thu","18:38:52"
"ME1780990","2020-10-15 Thu","17:13:03","2020-10-15 Thu","17:21:22"
"ME1780990","2020-10-16 Fri","15:58:56",\t,\t
"ME1780991","2020-10-15 Thu","17:13:03","2020-10-15 Thu","17:21:22"
"ME1780991","2020-10-16 Fri","15:58:56",\t,\t
"ME1781000","2020-10-15 Thu","17:29:33","2020-10-15 Thu","17:36:57"
"ME1781001","2020-10-15 Thu","17:29:33","2020-10-15 Thu","17:36:57"
"ME1781020","2020-10-16 Fri","13:43:03",\t,\t
"ME1781021","2020-10-16 Fri","13:43:03",\t,\t
"ME1781040","2020-10-15 Thu","17:29:33","2020-10-15 Thu","18:15:33"
"ME1781040","2020-10-15 Thu","23:33:37","2020-10-16 Fri","01:03:24"
"ME1781040","2020-10-16 Fri","13:43:03","2020-10-16 Fri","14:07:23"
"ME1781040","2020-10-16 Fri","14:32:01",\t,\t
"ME1781060","2020-10-15 Thu","23:55:13","2020-10-16 Fri","00:18:41"
"ME1781060","2020-10-16 Fri","14:15:22","2020-10-16 Fri","15:58:56"
"ME1781070","2020-10-15 Thu","18:07:46","2020-10-15 Thu","18:46:48"
"ME1781070","2020-10-16 Fri","13:43:03","2020-10-16 Fri","13:58:44"
"ME1781080","2020-10-15 Thu","16:19:15","2020-10-15 Thu","16:27:43"
"ME1781080","2020-10-15 Thu","17:05:39","2020-10-15 Thu","17:29:33"
"ME1781090","2020-10-15 Thu","18:15:33","2020-10-15 Thu","18:54:13"
"ME1781090","2020-10-16 Fri","15:58:56",\t,\t
"ME1781100","2020-10-15 Thu","16:19:15","2020-10-15 Thu","16:27:43"
"ME1781100","2020-10-15 Thu","16:51:30","2020-10-15 Thu","17:13:03"
"ME1781100","2020-10-15 Thu","18:15:33","2020-10-15 Thu","18:54:13"
"ME1781100","2020-10-15 Thu","19:09:04","2020-10-15 Thu","19:46:11"
"ME1781100","2020-10-15 Thu","20:08:45","2020-10-15 Thu","20:31:48"
"ME1781110","2020-10-15 Thu","18:31:30","2020-10-15 Thu","18:38:52"
"ME1781111","2020-10-15 Thu","18:31:30","2020-10-15 Thu","18:38:52"
"ME1781130","2020-10-15 Thu","16:19:15","2020-10-15 Thu","16:35:50"
"ME1781131","2020-10-15 Thu","16:19:15","2020-10-15 Thu","16:35:50"
"ME1781170","2020-10-15 Thu","16:58:49","2020-10-15 Thu","17:05:39"
"ME1781170","2020-10-15 Thu","19:09:04","2020-10-15 Thu","19:46:11"
"ME1781170","2020-10-16 Fri","00:40:11","2020-10-16 Fri","01:25:11"
"ME1781170","2020-10-16 Fri","15:58:56",\t,\t
"ME1781180","2020-10-15 Thu","17:13:03","2020-10-15 Thu","18:07:46"
"ME1781180","2020-10-15 Thu","19:31:20","2020-10-15 Thu","20:01:26"
"ME1781180","2020-10-15 Thu","22:24:02","2020-10-16 Fri","00:18:41"
"ME1781190","2020-10-16 Fri","14:40:47",\t,\t
"ME1781200","2020-10-15 Thu","17:13:03","2020-10-15 Thu","17:29:33"
"ME1781200","2020-10-16 Fri","13:50:50","2020-10-16 Fri","14:07:23"
"ME1781201","2020-10-15 Thu","17:13:03","2020-10-15 Thu","17:29:33"
"ME1781201","2020-10-16 Fri","13:50:50","2020-10-16 Fri","14:07:23"
"ME1781210","2020-10-15 Thu","17:29:33","2020-10-15 Thu","17:36:57"
"ME1781210","2020-10-15 Thu","19:23:57","2020-10-15 Thu","20:01:26"
"ME1781211","2020-10-15 Thu","17:29:33","2020-10-15 Thu","17:36:57"
"ME1781211","2020-10-15 Thu","19:23:57","2020-10-15 Thu","20:01:26"
"ME1781220","2020-10-15 Thu","18:00:08","2020-10-15 Thu","18:38:52"
"ME1781220","2020-10-16 Fri","14:15:22","2020-10-16 Fri","14:22:43"
"ME1781230","2020-10-16 Fri","13:43:03","2020-10-16 Fri","13:50:50"
"ME1781230","2020-10-16 Fri","14:32:01","2020-10-16 Fri","14:40:47"
"ME1781240","2020-10-15 Thu","17:52:20","2020-10-15 Thu","18:15:33"
"ME1781240","2020-10-15 Thu","20:16:24","2020-10-15 Thu","20:55:09"
"ME1781241","2020-10-15 Thu","17:52:20","2020-10-15 Thu","18:15:33"
"ME1781241","2020-10-15 Thu","20:16:24","2020-10-15 Thu","20:55:09"
"ME1781260","2020-10-15 Thu","17:05:39","2020-10-15 Thu","18:00:08"
"ME1781270","2020-10-15 Thu","16:19:15","2020-10-15 Thu","16:35:50"
"ME1781270","2020-10-16 Fri","13:43:03","2020-10-16 Fri","13:50:50"
"ME1781320","2020-10-15 Thu","18:23:40","2020-10-15 Thu","18:31:30"
"ME1781320","2020-10-16 Fri","14:40:47","2020-10-16 Fri","15:58:56"
"ME1781360","2020-10-16 Fri","14:22:43","2020-10-16 Fri","14:32:01"
"ME1781361","2020-10-16 Fri","14:22:43","2020-10-16 Fri","14:32:01"
